-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 09/30/2025 in LST
Location: Latitude  32.2131   Longitude -7.936 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 442.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2022,10,22,8,28.93,2.81,15.87,4.83,18.74,0.0,96.63,5.68,204.2
2022,10,22,9,32.18,2.43,17.3,4.7,15.15,0.0,96.66,5.73,230.5
2022,10,22,10,33.45,2.69,18.07,4.79,14.37,0.0,96.65,5.64,246.2
2022,10,22,11,34.04,2.97,18.5,4.9,14.22,0.0,96.59,5.56,257.3
2022,10,22,12,34.21,3.23,18.72,5.01,14.38,0.0,96.5,5.66,267.9
2022,10,22,13,33.88,3.58,18.73,5.16,15.08,0.0,96.44,5.87,277.7
2022,10,22,14,32.91,4.29,18.6,5.45,16.81,0.0,96.42,6.18,288.7
2022,10,22,15,30.97,5.7,18.33,6.03,20.75,0.0,96.42,6.72,302.4
2022,10,22,16,27.61,8.21,17.91,7.11,29.7,0.0,96.49,6.81,314.1
2022,10,22,17,23.87,10.77,17.32,8.39,43.75,0.0,96.59,5.51,325.1
2022,10,22,18,21.78,12.57,17.18,9.42,55.78,0.0,96.69,3.6,339.2
2022,10,22,19,20.47,13.59,17.03,10.07,64.64,0.0,96.75,1.88,8.3
2022,10,22,20,19.69,13.88,16.79,10.26,69.13,0.0,96.78,1.58,55.3
2022,10,22,21,19.22,13.5,16.36,10.03,69.58,0.0,96.75,1.9,85.2
2022,10,22,22,18.92,12.55,15.73,9.45,66.77,0.0,96.69,2.18,102.4
2022,10,22,23,18.65,11.0,14.83,8.61,61.86,0.0,96.62,2.54,120.0
2022,10,23,0,18.48,9.05,13.76,7.64,55.49,0.0,96.58,2.94,137.1
2022,10,23,1,18.47,6.63,12.55,6.52,47.4,0.0,96.54,3.34,149.4
2022,10,23,2,18.51,4.36,11.43,5.5,39.89,0.0,96.51,3.62,159.1
2022,10,23,3,18.49,2.76,10.62,4.85,35.24,0.0,96.5,3.81,166.5
2022,10,23,4,18.48,1.77,10.12,4.49,32.66,0.0,96.53,4.03,169.3
2022,10,23,5,18.46,1.29,9.88,4.33,31.54,0.0,96.56,4.23,171.3
2022,10,23,6,19.53,1.23,10.38,4.31,29.39,0.0,96.62,4.46,174.9
2022,10,23,7,22.52,1.1,11.81,4.26,24.19,0.0,96.69,5.11,180.6
2022,10,23,8,25.49,1.31,13.4,4.34,20.63,0.0,96.74,4.03,192.3
2022,10,23,9,29.0,0.67,14.83,4.14,16.02,0.0,96.73,4.3,209.0
2022,10,23,10,31.44,0.02,15.73,3.94,13.25,0.0,96.67,4.24,219.9
2022,10,23,11,32.91,-0.35,16.28,3.83,11.84,0.0,96.57,3.77,226.6
2022,10,23,12,33.77,-0.47,16.65,3.79,11.16,0.0,96.47,3.51,235.9
2022,10,23,13,34.09,-0.38,16.86,3.82,11.04,0.0,96.39,3.49,249.5
2022,10,23,14,33.77,-0.09,16.84,3.91,11.49,0.0,96.35,3.79,268.5
2022,10,23,15,32.5,0.71,16.61,4.16,13.13,0.0,96.35,4.67,292.8
2022,10,23,16,28.69,4.02,16.36,5.3,20.79,0.0,96.4,4.83,313.6
2022,10,23,17,24.78,6.92,15.85,6.51,32.16,0.0,96.51,5.76,326.3
2022,10,23,18,22.48,10.23,16.35,8.13,46.15,0.0,96.64,5.26,334.8
2022,10,23,19,20.71,12.44,16.58,9.36,59.21,0.0,96.72,3.05,345.2
2022,10,23,20,19.68,13.48,16.58,10.01,67.49,0.0,96.77,1.65,357.9
2022,10,23,21,19.48,13.77,16.62,10.2,69.63,0.0,96.77,0.84,29.3
2022,10,23,22,19.26,13.5,16.38,10.05,69.53,0.0,96.74,0.86,90.7
2022,10,23,23,18.88,12.59,15.74,9.53,67.5,0.0,96.69,1.49,121.0
2022,10,24,0,18.56,10.82,14.69,8.61,62.21,0.0,96.62,2.29,138.2
2022,10,24,1,18.62,8.27,13.45,7.39,53.2,0.0,96.57,2.99,151.5
2022,10,24,2,18.89,5.05,11.97,5.92,41.92,0.0,96.51,3.55,162.4
2022,10,24,3,19.12,2.23,10.67,4.72,32.96,0.0,96.48,3.91,171.9
2022,10,24,4,19.13,0.43,9.78,4.09,28.56,0.0,96.48,4.13,178.3
2022,10,24,5,19.1,-0.46,9.32,3.82,26.73,0.0,96.5,4.29,182.3
2022,10,24,6,20.24,-0.78,9.73,3.72,24.27,0.0,96.56,4.46,185.0
2022,10,24,7,24.46,-1.41,11.53,3.55,17.93,0.0,96.62,5.68,188.6
2022,10,24,8,27.93,-1.39,13.27,3.55,14.61,0.0,96.67,5.19,196.1
2022,10,24,9,31.64,-2.16,14.74,3.34,11.11,0.0,96.69,5.49,213.8
2022,10,24,10,33.68,-2.28,15.7,3.3,9.78,0.0,96.66,5.46,224.1
2022,10,24,11,34.72,-1.84,16.44,3.4,9.51,0.0,96.59,5.07,227.6
2022,10,24,12,35.16,-1.35,16.9,3.54,9.65,0.0,96.5,4.84,231.2
2022,10,24,13,35.16,-0.92,17.12,3.66,9.97,0.0,96.43,4.68,236.5
2022,10,24,14,35.04,-0.58,17.23,3.76,10.31,0.0,96.4,4.51,242.0
2022,10,24,15,34.15,0.01,17.08,3.94,11.34,0.0,96.39,3.89,250.6
2022,10,24,16,29.97,4.98,17.47,5.69,20.73,0.0,96.41,2.69,275.3
2022,10,24,17,26.3,4.06,15.18,5.29,23.88,0.0,96.46,3.26,302.2
2022,10,24,18,24.53,4.74,14.64,5.55,27.85,0.0,96.53,3.2,321.5
2022,10,24,19,23.38,5.91,14.64,6.03,32.44,0.0,96.59,2.58,335.0
2022,10,24,20,23.7,6.12,14.91,6.13,32.35,0.0,96.63,1.34,352.3
2022,10,24,21,23.67,5.77,14.72,5.97,31.58,0.0,96.65,0.77,134.5
2022,10,24,22,22.15,5.19,13.67,5.72,33.17,0.0,96.62,2.37,160.0
2022,10,24,23,20.95,3.62,12.29,5.13,32.01,0.0,96.58,3.42,166.5
2022,10,25,0,20.69,2.26,11.48,4.66,29.55,0.0,96.55,3.98,169.0
2022,10,25,1,20.81,1.25,11.03,4.32,27.19,0.0,96.53,4.34,169.8
2022,10,25,2,20.91,0.6,10.75,4.12,25.77,0.0,96.5,4.67,170.4
2022,10,25,3,20.98,0.31,10.64,4.04,25.15,0.0,96.48,4.99,171.0
2022,10,25,4,21.02,0.24,10.63,4.02,24.97,0.0,96.48,5.19,171.4
2022,10,25,5,21.12,0.29,10.7,4.03,24.88,0.0,96.5,5.14,172.4
2022,10,25,6,21.98,0.47,11.22,4.08,23.91,0.0,96.54,4.93,175.5
2022,10,25,7,24.73,0.64,12.68,4.13,20.51,0.0,96.61,5.06,183.3
2022,10,25,8,27.29,0.94,14.11,4.23,18.07,0.0,96.66,3.76,203.2
2022,10,25,9,30.39,0.52,15.46,4.11,14.67,0.0,96.68,4.11,240.3
2022,10,25,10,32.43,0.36,16.39,4.06,12.91,0.0,96.66,4.86,256.4
2022,10,25,11,33.45,0.29,16.87,4.04,12.12,0.0,96.6,5.04,268.5
2022,10,25,12,33.31,0.43,16.87,4.09,12.36,0.0,96.54,5.16,284.7
2022,10,25,13,32.26,0.93,16.6,4.26,13.65,0.0,96.5,5.46,303.9
2022,10,25,14,31.06,2.07,16.57,4.64,15.91,0.0,96.49,6.01,321.8
2022,10,25,15,29.47,3.82,16.64,5.23,19.64,0.0,96.51,6.32,333.7
2022,10,25,16,26.8,5.89,16.35,6.03,26.45,0.0,96.56,5.2,343.7
2022,10,25,17,24.41,7.58,15.99,6.75,34.13,0.0,96.63,3.8,355.9
2022,10,25,18,23.28,8.69,15.99,7.27,39.36,0.0,96.7,2.78,12.2
2022,10,25,19,22.11,9.23,15.67,7.54,43.84,0.0,96.76,2.42,35.6
2022,10,25,20,21.48,9.11,15.29,7.5,45.33,0.0,96.77,2.46,63.7
2022,10,25,21,21.46,8.53,15.0,7.22,43.68,0.0,96.74,2.68,82.3
2022,10,25,22,21.45,7.6,14.52,6.79,41.08,0.0,96.67,2.86,91.4
2022,10,25,23,21.55,6.46,14.01,6.29,37.81,0.0,96.6,2.95,98.4
2022,10,26,0,21.82,5.15,13.49,5.75,33.99,0.0,96.54,3.0,109.5
2022,10,26,1,22.01,3.8,12.9,5.22,30.49,0.0,96.49,3.09,127.0
2022,10,26,2,22.13,2.63,12.38,4.79,27.78,0.0,96.46,3.2,145.1
2022,10,26,3,22.27,1.87,12.07,4.52,25.99,0.0,96.45,3.33,162.5
2022,10,26,4,22.34,1.43,11.89,4.38,25.08,0.0,96.46,3.52,177.7
2022,10,26,5,22.19,1.14,11.67,4.29,24.8,0.0,96.48,3.63,189.0
2022,10,26,6,22.34,1.08,11.71,4.27,24.47,0.0,96.52,3.59,196.4
2022,10,26,7,25.94,0.68,13.31,4.15,19.18,0.0,96.59,4.34,200.2
2022,10,26,8,29.15,-0.14,14.51,3.9,14.95,0.0,96.64,4.59,210.2
2022,10,26,9,32.51,-1.02,15.74,3.64,11.52,0.0,96.66,4.91,229.6
2022,10,26,10,34.26,-1.06,16.6,3.62,10.39,0.0,96.63,5.35,243.1
2022,10,26,11,35.3,-0.98,17.16,3.64,9.85,0.0,96.58,5.34,252.1
2022,10,26,12,35.72,-0.99,17.36,3.64,9.62,0.0,96.51,5.15,258.7
2022,10,26,13,35.61,-0.97,17.32,3.64,9.68,0.0,96.46,5.21,265.3
2022,10,26,14,35.12,-0.79,17.17,3.7,10.1,0.0,96.45,5.26,270.0
2022,10,26,15,34.02,-0.21,16.9,3.87,11.23,0.0,96.45,5.04,278.2
2022,10,26,16,30.18,2.42,16.3,4.7,16.94,0.0,96.49,3.69,295.7
2022,10,26,17,26.73,3.53,15.13,5.09,22.43,0.0,96.55,4.16,308.5
2022,10,26,18,24.97,5.32,15.14,5.78,28.28,0.0,96.65,3.86,314.6
2022,10,26,19,22.97,7.17,15.07,6.55,36.16,0.0,96.73,2.59,319.9
2022,10,26,20,22.64,7.91,15.27,6.89,38.82,0.0,96.79,0.83,335.0
2022,10,26,21,21.96,7.46,14.71,6.67,39.19,0.0,96.83,1.58,138.3
2022,10,26,22,20.98,6.22,13.6,6.14,38.32,0.0,96.84,2.86,144.5
2022,10,26,23,20.85,4.63,12.74,5.5,34.61,0.0,96.83,3.34,149.4
2022,10,27,0,20.89,3.06,11.98,4.92,30.89,0.0,96.82,3.49,154.9
2022,10,27,1,20.68,1.82,11.25,4.49,28.56,0.0,96.81,3.57,161.6
2022,10,27,2,20.32,0.94,10.63,4.22,27.45,0.0,96.79,3.62,166.9
2022,10,27,3,19.92,0.33,10.12,4.03,26.87,0.0,96.78,3.7,170.0
2022,10,27,4,19.51,-0.08,9.71,3.91,26.75,0.0,96.79,3.79,172.9
2022,10,27,5,19.16,-0.43,9.36,3.81,26.65,0.0,96.81,3.86,175.0
2022,10,27,6,20.06,-0.61,9.73,3.76,24.88,0.0,96.86,3.71,175.4
2022,10,27,7,25.0,-1.34,11.83,3.56,17.46,0.0,96.91,4.52,173.8
2022,10,27,8,28.81,-1.95,13.43,3.39,13.3,0.0,96.97,3.29,176.2
2022,10,27,9,32.41,-1.87,15.27,3.41,10.89,0.0,96.97,1.2,139.4
2022,10,27,10,34.01,-1.64,16.18,3.47,10.13,0.0,96.94,0.88,103.1
2022,10,27,11,34.94,-1.63,16.65,3.45,9.56,0.0,96.88,0.31,31.6
2022,10,27,12,35.4,-1.8,16.8,3.41,9.21,0.0,96.82,1.1,324.3
2022,10,27,13,35.39,-1.96,16.71,3.36,9.07,0.0,96.76,2.08,323.0
2022,10,27,14,34.98,-2.16,16.41,3.33,9.19,0.0,96.74,2.79,329.2
2022,10,27,15,33.91,-2.01,15.95,3.36,9.85,0.0,96.76,3.44,336.6
2022,10,27,16,29.96,0.72,15.34,4.16,15.24,0.0,96.8,3.1,337.7
2022,10,27,17,26.17,0.58,13.38,4.11,18.79,0.0,96.87,4.05,337.9
2022,10,27,18,24.72,2.08,13.4,4.65,23.18,0.0,96.95,4.38,344.4
2022,10,27,19,22.74,4.93,13.83,5.73,32.19,0.0,97.03,3.97,356.0
2022,10,27,20,20.95,7.11,14.03,6.63,41.55,0.0,97.08,2.97,14.4
2022,10,27,21,20.35,7.65,14.0,6.86,44.62,0.0,97.11,2.07,50.5
2022,10,27,22,20.02,7.0,13.51,6.56,43.55,0.0,97.1,1.9,101.3
2022,10,27,23,19.81,5.59,12.7,5.96,40.09,0.0,97.07,2.18,133.5
2022,10,28,0,19.72,3.87,11.79,5.28,35.71,0.0,97.03,2.44,151.0
2022,10,28,1,19.43,2.11,10.77,4.64,31.95,0.0,96.98,2.74,159.2
2022,10,28,2,19.07,0.52,9.8,4.12,29.0,0.0,96.93,3.02,161.3
2022,10,28,3,18.62,-0.72,8.95,3.75,27.15,0.0,96.89,3.35,161.9
2022,10,28,4,18.17,-1.65,8.26,3.49,25.99,0.0,96.88,3.7,164.7
2022,10,28,5,17.9,-2.32,7.79,3.31,25.08,0.0,96.9,3.88,166.8
2022,10,28,6,18.94,-2.61,8.17,3.23,22.94,0.0,96.96,3.98,170.2
2022,10,28,7,23.95,-3.05,10.45,3.12,16.32,0.0,97.03,5.37,174.4
2022,10,28,8,27.83,-3.41,12.21,3.03,12.6,0.0,97.08,4.92,178.8
2022,10,28,9,32.05,-4.79,13.63,2.69,8.78,0.0,97.05,3.73,197.0
2022,10,28,10,33.47,-5.06,14.2,2.62,7.89,0.0,96.98,2.56,204.0
2022,10,28,11,34.31,-5.28,14.51,2.57,7.38,0.0,96.9,1.91,224.6
2022,10,28,12,34.76,-5.55,14.61,2.51,7.02,0.0,96.81,1.99,256.9
2022,10,28,13,34.77,-5.82,14.48,2.45,6.85,0.0,96.75,2.62,281.0
2022,10,28,14,34.35,-5.96,14.19,2.42,6.92,0.0,96.74,3.25,293.8
2022,10,28,15,33.26,-5.83,13.71,2.46,7.48,0.0,96.75,3.79,307.0
2022,10,28,16,28.85,-3.34,12.75,3.06,11.96,0.0,96.78,3.26,321.1
2022,10,28,17,25.22,-3.39,10.91,3.04,14.71,0.0,96.84,4.03,328.6
2022,10,28,18,23.79,-2.73,10.53,3.21,16.93,0.0,96.9,3.84,335.0
2022,10,28,19,22.35,-1.64,10.35,3.48,20.03,0.0,96.94,3.21,346.5
2022,10,28,20,22.12,-1.04,10.54,3.63,21.19,0.0,96.96,2.24,12.4
2022,10,28,21,22.23,-1.19,10.52,3.6,20.87,0.0,96.95,1.55,69.6
2022,10,28,22,20.99,-1.32,9.83,3.56,22.26,0.0,96.93,2.08,127.6
2022,10,28,23,19.84,-1.48,9.18,3.52,23.62,0.0,96.89,2.77,153.9
2022,10,29,0,19.39,-1.68,8.86,3.47,23.94,0.0,96.85,3.26,166.9
2022,10,29,1,19.79,-1.79,9.0,3.44,23.14,0.0,96.8,3.55,171.7
2022,10,29,2,20.03,-1.92,9.06,3.41,22.59,0.0,96.76,3.78,174.5
2022,10,29,3,20.22,-2.01,9.1,3.39,22.19,0.0,96.73,4.02,175.9
2022,10,29,4,20.41,-2.13,9.14,3.36,21.73,0.0,96.73,4.28,175.0
2022,10,29,5,20.67,-2.3,9.18,3.32,21.13,0.0,96.73,4.56,173.1
2022,10,29,6,21.63,-2.51,9.56,3.26,19.57,0.0,96.76,5.11,171.7
2022,10,29,7,24.69,-2.74,10.98,3.2,15.97,0.0,96.81,6.45,172.1
2022,10,29,8,27.74,-2.83,12.45,3.17,13.22,0.0,96.84,5.72,174.9
2022,10,29,9,31.68,-3.8,13.94,2.93,9.74,0.0,96.85,5.11,212.3
2022,10,29,10,33.57,-3.58,14.99,2.97,8.88,0.0,96.81,5.55,244.4
2022,10,29,11,33.87,-3.09,15.39,3.09,9.07,0.0,96.74,5.36,256.7
2022,10,29,12,33.54,-2.82,15.36,3.16,9.45,0.0,96.68,5.15,265.2
2022,10,29,13,32.99,-2.69,15.15,3.2,9.86,0.0,96.65,4.9,274.2
2022,10,29,14,32.25,-2.57,14.84,3.23,10.38,0.0,96.63,4.29,286.2
2022,10,29,15,30.09,-0.75,14.67,3.73,13.54,0.0,96.63,2.59,309.8
2022,10,29,16,26.93,0.04,13.48,3.95,17.23,0.0,96.64,2.74,334.9
2022,10,29,17,25.06,-0.07,12.49,3.92,19.11,0.0,96.67,2.67,0.0
2022,10,29,18,24.25,-0.23,12.01,3.87,19.81,0.0,96.71,2.53,34.2
2022,10,29,19,23.53,-0.67,11.43,3.75,20.05,0.0,96.74,2.7,68.9
2022,10,29,20,22.96,-0.95,11.01,3.67,20.31,0.0,96.75,2.86,97.2
2022,10,29,21,22.38,-0.89,10.74,3.69,21.15,0.0,96.73,2.96,120.9
2022,10,29,22,21.39,-0.86,10.27,3.7,22.52,0.0,96.7,3.06,142.2
2022,10,29,23,20.94,-0.59,10.17,3.78,23.64,0.0,96.68,3.15,162.8
2022,10,30,0,20.49,-0.39,10.05,3.83,24.62,0.0,96.65,3.28,177.0
2022,10,30,1,20.07,-0.3,9.89,3.86,25.46,0.0,96.61,3.4,186.9
2022,10,30,2,19.95,-0.3,9.83,3.86,25.64,0.0,96.58,3.43,191.9
2022,10,30,3,20.06,-0.4,9.83,3.83,25.26,0.0,96.55,3.35,193.3
2022,10,30,4,20.25,-0.51,9.87,3.8,24.77,0.0,96.55,3.21,191.7
2022,10,30,5,20.3,-0.66,9.82,3.76,24.44,0.0,96.57,3.09,190.1
2022,10,30,6,20.89,-0.65,10.12,3.76,23.57,0.0,96.59,2.95,189.0
2022,10,30,7,24.03,-0.28,11.88,3.87,20.05,0.0,96.63,2.51,186.2
2022,10,30,8,27.16,-1.46,12.85,3.54,15.24,0.0,96.65,3.17,187.8
2022,10,30,9,29.47,-2.02,13.72,3.38,12.72,0.0,96.64,2.05,189.6
2022,10,30,10,30.84,-2.23,14.31,3.32,11.55,0.0,96.62,1.81,199.3
2022,10,30,11,31.99,-2.29,14.85,3.31,10.78,0.0,96.57,1.94,225.2
2022,10,30,12,33.11,-2.32,15.39,3.3,10.09,0.0,96.51,2.44,252.6
2022,10,30,13,33.67,-2.27,15.7,3.31,9.8,0.0,96.47,3.09,271.3
2022,10,30,14,33.58,-2.17,15.71,3.34,9.94,0.0,96.45,3.71,286.3
2022,10,30,15,32.37,-1.92,15.23,3.41,10.86,0.0,96.45,4.13,299.8
2022,10,30,16,27.98,-0.58,13.7,3.78,15.48,0.0,96.49,3.49,311.5
2022,10,30,17,24.79,-0.22,12.29,3.89,19.25,0.0,96.57,3.99,317.7
2022,10,30,18,22.95,1.35,12.15,4.41,24.39,0.0,96.67,3.53,321.0
2022,10,30,19,21.2,3.4,12.3,5.13,31.57,0.0,96.73,2.58,321.8
2022,10,30,20,21.24,4.31,12.77,5.47,33.58,0.0,96.75,0.86,299.2
2022,10,30,21,20.21,4.01,12.11,5.37,35.12,0.0,96.73,1.68,176.3
2022,10,30,22,19.38,2.99,11.18,4.98,34.29,0.0,96.71,3.03,170.1
2022,10,30,23,19.13,1.71,10.42,4.5,31.48,0.0,96.69,3.63,170.6
2022,10,31,0,19.3,0.51,9.9,4.09,28.31,0.0,96.68,3.79,173.6
2022,10,31,1,19.62,-0.23,9.7,3.87,26.26,0.0,96.67,3.81,178.8
2022,10,31,2,19.7,-0.46,9.62,3.81,25.72,0.0,96.65,3.82,184.4
2022,10,31,3,19.46,-0.57,9.45,3.78,25.9,0.0,96.62,3.86,190.6
2022,10,31,4,19.04,-0.65,9.19,3.76,26.44,0.0,96.63,3.86,197.8
2022,10,31,5,18.44,-0.67,8.89,3.75,27.39,0.0,96.67,3.82,205.3
2022,10,31,6,18.8,-0.53,9.13,3.79,27.09,0.0,96.73,3.59,209.2
2022,10,31,7,23.41,-0.29,11.56,3.87,20.85,0.0,96.82,3.92,213.8
2022,10,31,8,26.52,-0.61,12.96,3.78,16.94,0.0,96.88,3.57,243.0
2022,10,31,9,28.75,-1.2,13.77,3.61,14.2,0.0,96.91,3.78,274.1
2022,10,31,10,30.13,-1.61,14.26,3.5,12.72,0.0,96.89,4.1,286.1
2022,10,31,11,30.51,-1.63,14.44,3.5,12.44,0.0,96.85,4.5,296.4
2022,10,31,12,30.43,-1.12,14.65,3.65,13.02,0.0,96.82,4.85,305.9
2022,10,31,13,29.97,-0.13,14.92,3.95,14.47,0.0,96.81,5.03,315.2
2022,10,31,14,29.22,1.13,15.17,4.33,16.56,0.0,96.82,4.79,322.3
2022,10,31,15,27.8,2.64,15.22,4.82,20.01,0.0,96.83,3.71,331.7
2022,10,31,16,25.05,4.51,14.78,5.46,26.65,0.0,96.86,2.45,351.1
2022,10,31,17,23.19,5.61,14.4,5.89,32.15,0.0,96.9,2.39,15.6
2022,10,31,18,22.28,6.1,14.19,6.11,35.26,0.0,96.94,2.2,45.2
2022,10,31,19,21.25,5.9,13.58,6.06,37.25,0.0,96.97,2.15,75.2
2022,10,31,20,20.61,5.09,12.85,5.77,36.91,0.0,96.99,2.21,97.5
2022,10,31,21,20.53,3.93,12.23,5.34,34.34,0.0,97.0,2.1,113.9
2022,10,31,22,20.85,2.85,11.85,4.93,31.09,0.0,97.0,1.79,125.9
2022,10,31,23,21.38,2.09,11.74,4.65,28.39,0.0,96.98,1.15,137.5
2022,11,1,0,21.37,1.76,11.57,4.53,27.67,0.0,96.97,0.41,131.1
2022,11,1,1,20.76,1.93,11.35,4.6,29.16,0.0,96.96,0.44,50.5
2022,11,1,2,20.6,2.8,11.7,4.92,31.49,0.0,96.94,0.92,38.9
2022,11,1,3,20.25,3.72,11.98,5.28,34.53,0.0,96.94,1.4,45.6
2022,11,1,4,19.59,3.94,11.77,5.41,36.86,0.0,96.96,1.67,67.4
2022,11,1,5,18.98,3.86,11.42,5.38,38.09,0.0,97.0,1.93,99.2
2022,11,1,6,18.79,3.22,11.0,5.1,36.56,0.0,97.04,2.34,125.3
2022,11,1,7,21.18,2.34,11.76,4.72,29.2,0.0,97.07,2.86,136.4
2022,11,1,8,25.51,1.03,13.27,4.26,20.3,0.0,97.11,2.96,146.6
2022,11,1,9,28.91,-0.04,14.43,3.92,15.31,0.0,97.1,1.5,159.3
2022,11,1,10,31.07,-0.85,15.11,3.68,12.69,0.0,97.04,1.3,245.4
2022,11,1,11,32.17,-1.15,15.51,3.6,11.65,0.0,96.96,2.73,277.4
2022,11,1,12,32.28,-1.04,15.62,3.64,11.7,0.0,96.88,4.24,290.6
2022,11,1,13,31.39,-0.23,15.58,3.9,13.18,0.0,96.86,6.05,299.5
2022,11,1,14,29.53,2.26,15.9,4.7,17.66,0.0,96.9,7.53,306.0
2022,11,1,15,26.93,6.24,16.58,6.2,27.1,0.0,96.97,7.82,312.6
2022,11,1,16,24.46,9.77,17.12,7.82,39.56,0.0,97.04,6.53,319.4
2022,11,1,17,22.92,11.67,17.29,8.84,49.07,0.0,97.11,4.32,330.8
2022,11,1,18,21.94,12.29,17.11,9.2,54.23,0.0,97.17,2.23,350.2
2022,11,1,19,21.34,12.2,16.77,9.14,55.9,0.0,97.18,1.3,41.6
2022,11,1,20,20.92,11.87,16.39,8.94,56.09,0.0,97.16,1.74,98.6
2022,11,1,21,20.29,11.53,15.91,8.75,57.07,0.0,97.13,2.34,115.6
2022,11,1,22,19.8,10.97,15.38,8.44,56.74,0.0,97.11,2.52,124.0
2022,11,1,23,19.3,10.12,14.71,7.99,55.41,0.0,97.08,2.48,128.9
2022,11,2,0,18.97,9.11,14.04,7.49,53.02,0.0,97.04,2.31,131.8
2022,11,2,1,18.89,8.1,13.49,7.0,49.79,0.0,97.01,1.95,135.8
2022,11,2,2,18.79,7.33,13.06,6.65,47.59,0.0,96.97,1.58,144.5
2022,11,2,3,18.43,6.81,12.62,6.41,46.91,0.0,96.93,1.49,156.2
2022,11,2,4,17.91,6.28,12.1,6.19,46.8,0.0,96.92,1.72,168.6
2022,11,2,5,17.5,5.69,11.6,5.94,46.1,0.0,96.94,2.02,182.8
2022,11,2,6,17.79,5.11,11.45,5.7,43.47,0.0,96.99,2.14,198.8
2022,11,2,7,21.22,4.86,13.04,5.61,34.6,0.0,97.07,2.68,221.4
2022,11,2,8,23.99,5.72,14.85,5.99,31.23,0.0,97.14,2.59,266.9
2022,11,2,9,26.32,5.63,15.98,5.93,26.92,0.0,97.15,3.22,277.9
2022,11,2,10,28.12,4.98,16.55,5.63,22.99,0.0,97.09,3.55,277.0
2022,11,2,11,29.37,4.31,16.84,5.36,20.34,0.0,97.0,3.75,276.9
2022,11,2,12,30.14,3.62,16.88,5.1,18.5,0.0,96.9,4.21,279.7
2022,11,2,13,30.37,3.16,16.76,4.94,17.68,0.0,96.84,4.83,285.4
2022,11,2,14,30.06,3.11,16.58,4.92,17.92,0.0,96.82,5.33,291.0
2022,11,2,15,28.92,3.64,16.28,5.12,19.92,0.0,96.85,5.61,297.6
2022,11,2,16,26.23,5.06,15.64,5.67,25.82,0.0,96.9,4.5,309.5
2022,11,2,17,23.23,7.44,15.33,6.71,36.55,0.0,96.97,4.42,323.9
2022,11,2,18,21.31,10.04,15.67,7.99,48.93,0.0,97.06,4.08,335.2
2022,11,2,19,19.48,11.93,15.7,9.03,61.91,0.0,97.12,3.04,348.2
2022,11,2,20,18.48,12.99,15.73,9.68,70.63,0.0,97.15,2.01,7.7
2022,11,2,21,17.91,13.33,15.62,9.91,74.94,0.0,97.15,1.02,47.4
2022,11,2,22,17.13,13.13,15.13,9.8,77.84,0.0,97.14,0.82,106.2
2022,11,2,23,16.86,12.56,14.71,9.48,76.6,0.0,97.11,0.85,137.9
2022,11,3,0,16.99,11.89,14.44,9.13,73.15,0.0,97.08,0.5,159.0
2022,11,3,1,17.02,11.43,14.23,8.89,71.08,0.0,97.05,0.17,283.2
2022,11,3,2,16.78,11.27,14.03,8.81,71.51,0.0,97.03,0.55,336.3
2022,11,3,3,16.6,11.2,13.9,8.77,72.0,0.0,97.02,0.65,0.0
2022,11,3,4,16.32,10.97,13.64,8.65,72.32,0.0,97.05,0.62,32.4
2022,11,3,5,16.12,10.53,13.33,8.43,71.43,0.0,97.1,0.66,59.9
2022,11,3,6,16.68,10.04,13.36,8.19,67.02,0.0,97.16,0.75,65.5
2022,11,3,7,19.16,11.01,15.08,8.65,60.57,0.0,97.22,1.5,40.9
2022,11,3,8,21.61,12.04,16.82,9.12,54.89,0.0,97.25,1.62,18.0
2022,11,3,9,23.45,11.37,17.41,8.75,47.1,0.0,97.22,1.48,347.5
2022,11,3,10,24.74,10.8,17.77,8.43,41.98,0.0,97.17,1.91,322.2
2022,11,3,11,26.19,9.7,17.95,7.78,35.53,0.0,97.08,2.71,311.0
2022,11,3,12,27.27,8.84,18.06,7.32,31.35,0.0,96.98,3.25,312.6
2022,11,3,13,27.94,8.17,18.05,6.99,28.77,0.0,96.91,3.53,318.7
2022,11,3,14,28.0,7.6,17.8,6.72,27.55,0.0,96.88,3.66,325.6
2022,11,3,15,27.22,7.31,17.26,6.59,28.28,0.0,96.87,3.86,333.7
